date,abstract,title,link
,"One of the great challenges of computing today is sustainable energy consumption. In the deployment of edge computing this challenge is particularly important considering the use of embedded equipment with limited energy and computation resources. In those systems, the energy consumption must be carefully managed to operate for long periods. Specifically, for embedded systems with machine learning capabilities in the Internet of Things (EMLIoT) era, the convolutional neural networks (CNN) model execution is energy challenging and requires massive data. Nowadays, high workload processing is designed separately into a host processor in charge of generic functions and an accelerator dedicated to executing the specific task. Open-hardware-based designs are pushing for new levels of energy efficiency. For achieving energy efficiency, open-source tools, such as the RISC-V ISA, have been introduced to optimize every internal stage of the system. This document aims to compare the EMLIoT accelerator designs based on RISC-V and highlights open topics for research.",A review of CNN accelerators for embedded systems based on RISC-V,https://ieeexplore.ieee.org/document/9855006/
,"The explosive growth of deep learning (DL)-based artificial intelligence (AI) applications necessitates extraordinary computing capabilities that cannot be achieved using traditional CPU standalone computing. Therefore, the heavy mission-critical DL kernel computing currently relies on a heterogeneous computing (HGC) platform integrated with CPUs, GPUs, and accelerators, as well as substantial data storage elements. However, the metallic electrical interconnection in the existing manycore platform would not be sustainable for handling the massively increasing bandwidth demand of big data driven AI applications. Incorporating an optical network-on-chip (ONoC) for providing ultrahigh bandwidth, we propose a rapid topology generation and core mapping of ONoC (REGO) for energy-efficient HGC multicore architecture. The genetic algorithm (GA)-based REGO utilizes the structural characteristics of the optical router to the fitness function and thus compromises the trade-off between the required throughput, optical signal-to-noise ratio (OSNR), and total energy consumption. Furthermore, the crossover step accelerates the convergence speed by suppressing randomness in the GA, thus significantly reducing excessive running time owing to the NP-hard property. The generated ONoC through REGO demonstrates, on an average, an increase of 63.29 % and 22.80 % in throughput and a decrease of 50.24 % and 9.56 % in energy per bit, in the VGG-16 and VGG-19 compared with the conventional mesh- and torus-topology-based ONoCs, respectively.",Rapid Topology Generation and Core Mapping of Optical Network-on-Chip for Heterogeneous Computing Platform,https://ieeexplore.ieee.org/document/9505672/
,"The current energy consumption behaviour of mankind is causing results that are more catastrophic than just draining the resources of Earth. These results can be seen in the global warming and environmental damage in many places. All these problems serve as an indication for the need of a better conservative and sustainable behaviour. Based on the observed value of both feedback and serious games in such an issue, an attempt was made to combine these two elements together. The work presented in this paper presents the procedure of building a gamified energy feedback platform. In addition, a forecasting algorithm based on machine learning techniques was implemented in order to predict the future energy usage of the user.",A gamified platform for energy feedback and usage forecasting,https://ieeexplore.ieee.org/document/8019243/
,"Emerging nonvolatile memory (NVM) devices are being intensely researched to realize energy-sustainable hardware for Edge-Artificial Intelligence applications. Mixed-Signal neuromorphic computing paradigm aims to leverage these NVMs to perform artificial neural network (ANN) computations inside high-density memory arrays in analog domain resulting in significant energy efficiency gain over digital realizations. While the challenges of variability, resolution, retention, and endurance of RRAM devices are being addressed, only meagre attention has been paid to the active neuron circuits that drive the memory arrays. While a CMOS neuron needs to drive a large fan-out of resistive devices with very low quiescent current, CMOS process variability can affect the overall neural network performance. In this work, the effects of process-induced variations are analyzed for RRAM-compatible CMOS neurons and a novel design is presented to mitigate these effects and allow low-power inference.",A Process-Variation Robust RRAM-Compatible CMOS Neuron for Neuromorphic System-on-a-Chip,https://ieeexplore.ieee.org/document/9180801/
,"Over the last few decades, sustainable computing has been widely used in areas like social computing, artificial intelligence-based agent systems, mobile computing, and Internet of Things (IoT). There are social, economic, and commercial impacts of IoT on human lives. However, IoT nodes are generally power-constrained with data transmission using an open channel, i.e., Internet which opens the gates for various types of attacks on them. In this context, several efforts are initiated to deal with the evolving security issues in IoT systems and make them self-sufficient to harvest energy for smooth functioning. Motivated by these facts, in this paper, we explore the evolving vulnerabilities in IoT devices. We provide a state-of-the-art survey that addresses multiple dimensions of the IoT realm. Moreover, we provide a general overview of IoT, Sustainable IoT, its architecture, and the Internet Engineering Task Force (IETF) protocol suite. Subsequently, we explore the open-source tools and datasets for the proliferation in research and growth of IoT. A detailed taxonomy of attacks associated with various vulnerabilities is also presented in the text. Then we have specifically focused on the IoT Vulnerability Assessment techniques followed by a case study on sustainability of Smart Agriculture. Finally, this paper outlines the emerging challenges related to IoT and its sustainability, and opening the doors for the beginners to start research in this promising area.","IoT Vulnerability Assessment for Sustainable Computing: Threats, Current Solutions, and Open Challenges",https://ieeexplore.ieee.org/document/9189773/
,"In a decentralized household energy system consisting of various devices such as washing machines, heat pumps, and solar panels, understanding the electric energy consumption and production data at the granularity of the device helps end-users be closer to the system and further achieve the sustainability of energy use. However, many datasets in this area are isolated from other domains with records of only energy-related data. This may raise a loss of information (e.g. weather) that is relevant to the energy use of each device. A noticeable disadvantage is that many of those datasets have to be used in computational modeling approaches such as machine learning models, which are vulnerable to the data feed, to advance the understanding of energy consumption and production. Although such computational methods have achieved a high benchmark merely through a local view of datasets, the reusability cannot be firmly guaranteed when the information omission is taken into account. This paper addresses the data isolation problem in the smart energy systems area by exploring Semantic Web techniques on top of a household energy system. We propose an ontology modeling solution for the management of decentralized data at the resolution of a device in the system. As a result, the scope of the data concerning each device can be easily extended to be wider across the web and more information that may be of interest such as weather can be retrieved from the Web if the data are structured by the ontology.",Ontology Modeling for Decentralized Household Energy Systems,https://ieeexplore.ieee.org/document/9543327/
,"A smart city is a sustainable and effective metropolitan hub, that offers its residents high excellence of life through appropriate resource management. Energy management is among the most challenging problems in such metropolitan areas due to the difficulty and key role of energy systems. To optimize the benefit from the available megawatt-hours, it is important to predict the maximum electrical power output of a baseload power plant. This paper explores the method of a deep extreme learning machine to create a predictive model that can predict a combined cycle power plant's hourly full-load electrical output. An intelligent energy management solution can be achieved by properly monitoring and controlling these resources through the internet of things (IoT). The universe of artificial intelligence has produced many strides through deep learning algorithms and these methods were used for data analysis. Nonetheless, for further accuracy, deep extreme learning machine (DELM) is another candidate to be investigated for analyses of the data sequence. By using the DELM approach, a high level of reliability with a minimum error rate is achieved. The approach shows better results compared to previous investigations since previous studies could not meet the findings up to the mark and unable to predict power plant electrical energy output efficiently. During the investigation, it is shown that the proposed approach has the highest accuracy rate of 98.6% with 70% of training (33488 samples), 30% of test and validation (14352 examples). Simulation results validate the prediction effectiveness of the proposed scheme.","Modeling, Simulation and Optimization of Power Plant Energy Sustainability for IoT Enabled Smart Cities Empowered With Deep Extreme Learning Machine",https://ieeexplore.ieee.org/document/9016175/
,"New paradigms such as Mobile Edge Computing (MEC) are becoming feasible for use in, e.g., real-time decision-making during disaster incident response to handle the data deluge occurring in the network edge. However, MEC deployments today lack flexible IoT device data handling such as handling user preferences for real-time versus energy-efficient processing. Moreover, MEC can also benefit from a policy-based edge routing to handle sustained performance levels with efficient energy consumption. In this paper, we study the potential of MEC to address application issues related to energy management on constrained IoT devices with limited power sources, while also providing low-latency processing of visual data being generated at high resolutions. Using a facial recognition application that is important in disaster incident response scenarios, we propose a novel “offload decision-making” algorithm that analyzes the tradeoffs in computing policies to offload visual data processing (i.e., to an edge cloud or a core cloud) at low-to-high workloads. This algorithm also analyzes the impact on energy consumption in the decision-making under different visual data consumption requirements (i.e., users with thick clients or thin clients). To address the processing-throughput versus energy-efficiency tradeoffs, we propose a “Sustainable Policy-based Intelligence-Driven Edge Routing” algorithm that uses machine learning within Mobile Ad hoc Networks. This algorithm is energy aware and improves the geographic routing baseline performance (i.e., minimizes impact of local minima) for throughput performance sustainability, while also enabling flexible policy specification. We evaluate our proposed algorithms by conducting experiments on a realistic edge and core cloud testbed in the GENI Cloud infrastructure, and recreate disaster scenes of tornado damages within simulations. Our empirical results show how MEC can provide flexibility to users who desire energy conservation over low latency or vice versa in the visual data processing with a facial recognition application. In addition, our simulation results show that our routing approach outperforms existing solutions under diverse user preferences, node mobility, and severe node failure conditions.",Energy-Aware Mobile Edge Computing and Routing for Low-Latency Visual Data Processing,https://ieeexplore.ieee.org/document/8438902/
,"Smart Building is essential to advance towards more comfortable and sustainable cities. However, existing Building Management Systems (BMS) are proprietary non-interoperable solutions based on automatic operations configured by the users. These BMS can not control intelligently current and future buildings with highly heterogeneous legacy appliances and equipment including renewable energy generation, storage, e-vehicles charging points among others. In order to achieve it, this paper proposes an interoperable and intelligent architecture based on recent ICT technologies such as Internet of Things, Artificial Intelligence and Cybersecurity Protocols. This architecture provides five main innovations such as adapt-&-play hardware integration, standardised multi-systems interoperability, building/human behaviours prediction, security/privacy protection and smart services provision for increasing building energy-efficiency, occupants’ well-being and grid flexibility. To evaluate the proposed architecture, five diverse European pilots have been proposed. Specifically, this paper presents the Spanish pilot with multiple heterogeneous equipment and systems that will be employed to demonstrate the impact of the proposed architecture.",Interoperable and Intelligent Architecture for Smart Buildings,https://ieeexplore.ieee.org/document/9555845/
,"Self-powered or autonomously driven wearable devices are touted to revolutionize the personalized healthcare industry, promising sustainable medical care for a large population of healthcare seekers. Current wearable devices rely on batteries for providing the necessary energy to the various electronic components. However, to ensure continuous and uninterrupted operation, these wearable devices need to scavenge energy from their surroundings. Different energy sources have been used to power wearable devices. These include predictable energy sources such as solar energy and radio frequency, as well as unpredictable energy from the human body. Nevertheless, these energy sources are either intermittent or deliver low power densities. Therefore, being able to predict or forecast the amount of harvestable energy over time enables the wearable to intelligently manage and plan its own energy resources more effectively. Several prediction approaches have been proposed in the context of energy harvesting wireless sensor network (EH-WSN) nodes. In their architectural design, these nodes are very similar to self-powered wearable devices. However, additional factors need to be considered to ensure a deeper market penetration of truly autonomous wearables for healthcare applications, which include low-cost, low-power, small-size, high-performance and lightweight. In this paper, we review the energy prediction approaches that were originally proposed for EH-WSN nodes and critique their application in wearable healthcare devices. Our comparison is based on their prediction accuracy, memory requirement, and execution time. We conclude that statistical techniques are better designed to meet the needs of short-term predictions, while long-term predictions require the hybridization of several linear and non-linear machine learning techniques. In addition to the recommendations, we discuss the challenges and future perspectives of these technique in our review.",Prediction of Harvestable Energy for Self-Powered Wearable Healthcare Devices: Filling a Gap,https://ieeexplore.ieee.org/document/9197631/
,"Nowadays, Fully Electric Vehicles are in the spotlight of energy-efficient and sustainable mobility. Their overall efficiency however, as well as their commercial viability, depend strongly on the degree of confidence they offer to the driver in terms of energy savings and range characteristics. To this end, advanced consumption prediction mechanisms must be implemented in order to enable the provision of energy-based routing functionalities. In this context, this paper presents an innovative energy consumption estimation service that relies on the vehicles' travelling history and experience and deploys machine learning mechanisms in order to obtain accurate, robust and cost-efficient estimations.",Intelligent energy consumption estimation for electric vehicles: Business processes and services,https://ieeexplore.ieee.org/document/7297559/
,"Wind energy being a notable and eligible source, has the possibility for bringing out energy in a very constant and sustainable manner. However, wind energy does include numerous challenges like, the halted asset of wind plants, early investment costs, and the strain in discovering areas of wind efficiency. The major objective for proposing this work is to determine the power efficiency of wind turbines, which also aids in the formulation of a proposal to reduce wind turbine maintenance costs. During this research, data analysis of turbine generators is performed on day-to-day wind speed info using machine learning and deep learning algorithms. A way is put forward to support deep learning and machine learning algorithms which can predict different values of power reliably. Hence, the execution of machine and deep learning algorithms are analyzed. For forecasting for a longer term, these algorithms may be used for wind generation rate with historical relation to wind speed info. Moreover, the application of deep and machine learning-based models is place distinct to that of model-trained places. This data analysis demonstrates that in unspecified geographies of wind plants, these sets of algorithms could be successfully implied by utilizing the base location model. The entire project focuses on wind turbine generators and includes the use of data visualization of data analytics to analyze the data and detect the factors that influence wind power generation. With the support of previous data output, wind power is anticipated using both machine learning and deep learning models, where different datasets are used for training and testing. This adds to the uniqueness of this work.",Data Analytics in Wind Turbine Generators for Improving Efficiency,https://ieeexplore.ieee.org/document/9760818/
,"There are worldwide tendencies to reduce greenhouse gas emissions toward sustainable communities. The increase in the penetration of electric vehicles (EVs) is an important strategy, which requires the development of regular and fast charging infrastructures. A flywheel fast charging system (FFCS) is proposed to provide reliable fast charging infrastructures for e-buses and EVs using flywheel technology. This paper presents an advanced computational intelligence technique based on an enhanced artificial immune system (EAIS) to improve the performance of the FFCS to support transportation electrification. FFCSs are optimally integrated with utility grid networks, where they offer loading balance and grid protection from any collapse. In addition, the FFCS can achieve a significant reduction in energy costs and maximize energy supply from clean energy resources. The EAIS is an advanced optimization technique that is proposed to tune the optimal dynamic parameters of the FFCS to achieve the improved response. MATLAB/Simulink simulations show results that prove the effectiveness of the proposed system.",Improved Performance of Flywheel Fast Charging System (FFCS) Using Enhanced Artificial Immune System (EAIS),https://ieeexplore.ieee.org/document/8627375/
,"The industrial sector relies heavily on solar power forecasting because it is dependable and readily available. High solar energy penetration is essential for the financial sustainability of power systems. The fact that solar energy is actually renewable is the most significant benefit of all the features of solar panels. Forecast models incorporate information from numerical weather prediction (NWP) factors such as cloud cover, sunshine, radiation, precipitation, etc. However, there is NTP Uncertainty in the assumption of the atmosphere’s starting state. Advanced predictions are made in the meantime by machine learning algorithms. We need to estimate and compare the accuracy rates between Ann algorithm and Rnn algorithm for the outgoing solar power in this study using the dataset from the previous month.In the upcoming month, the crucial machine learning algorithm will be created. The most extensively used “multi-layer Neural Network” model of ANN and RNN should anticipate and compare electricity costs. Our research aims to accurately forecast solar power. The technique of forecasting the solar energy collected from solar panels for future use is attained by machine learning algorithms. The prediction and comparison will be carried out using the Artificial Neural Network and Recurrent Neural Network concepts in Machine Learning.",Forecasting the Solar Power with Differentiation of Data Figures using Neural Networks,https://ieeexplore.ieee.org/document/10128530/
,"During the past century, the energy consumption of the entire planet has drastically increased due to various factors, including technological and population-based. Therefore increasing energy efficiency is of great importance to achieve overall sustainability. Energy consumption of buildings regarding Heating, Ventilation, and Air Conditioning (HVAC) plays a significant role in commercial buildings. Predicting the energy consumption of a building aids tremendously when optimizing its energy consumption. Knowing the energy consumption of the building beforehand provides the advantage to make informed decisions for enhanced energy efficiency by facility managers and utilities. At present, Machine Learning (ML) and Deep Learning (DL) play an essential role in making predictions using past data. This paper presents a comparative analysis of using Feedforward Neural Networks (FNN), Random Forest (RF) and Recurrent Neural Network (RNN) models for predicting energy data of a chiller system and introduces best practices to improve the model performances.",Exploring Deep Learning and Tree-Based Ensemble Models for Chiller Energy Consumption Predictions,https://ieeexplore.ieee.org/document/9660662/
,"The idea of sustainable energy, imposed people to think of a new alternative way to conserve energy. With the development of technology and internet, a new sensational advancement known as Internet of Things (IOT) was created. This paper mainly focuses on energy conservation through home automation for which sensors and a microprocessor is used. The appliances are sensed and controlled using Raspberry Pi for optimal use of electricity in the building. The unnecessary use of electricity due to carelessness of the customer is identified and controlled remotely using the mobile application. Machine learning algorithms are used for accurate load forecasting leading to effective home energy management.ML algorithms such as K Nearest Neibhour(KNN), Decision Tree Regres-sion (DTR), Support Vector Regression and Random Forest are implemented in TensorFlow for load forecasting.",Advanced Home Automation Using Raspberry Pi and Machine Learning,https://ieeexplore.ieee.org/document/9383738/
,"With the development of the Internet and delivery services, online exchange services have become more and more convenient and popular. The application of publishing/smart reading systems in the field of exchange services has changed the way people deal with information. The rapid development of emerging technologies such as the Internet of Things, virtual reality, and artificial intelligence, the continuous improvement of cloud computing and big data infrastructure, the rapid development of the building intelligence industry, and the development of building automation systems. The control algorithm in the new building intelligent platform has the characteristics of no center and distribution. At this stage, the engineering application test of the algorithm is difficult and there is a risk of damaging electromechanical equipment. It is necessary to build a simulation model combined with the new building intelligent simulation platform in the new building intelligent platform for simulation test and verification. In order to achieve the goal of building a sustainable development society, green buildings are widely popular because of their low energy consumption, people-oriented, local conditions and environment-friendly characteristics. The replica placement strategy for the new building intelligent platform performs better in load balancing than the default replica placement strategy; The replica selection strategy for the new building intelligent platform has higher user access efficiency than the default replica selection strategy. Experiments verify the effectiveness of the two strategies.",Realization of Topology Matching Algorithm for Space Node Network of Intelligent Building Platform Based on Machine Learning,https://ieeexplore.ieee.org/document/10145225/
,"Classical and centralized Artificial Intelligence (AI) methods require moving data from producers (sensors, machines) to energy hungry data centers, raising environmental concerns due to computational and communication resource demands, while violating privacy. Emerging alternatives to mitigate such high energy costs propose to efficiently distribute, or federate, the learning tasks across devices, which are typically low-power. This paper proposes a novel framework for the analysis of energy and carbon footprints in distributed and federated learning (FL). The proposed framework quantifies both the energy footprints and the carbon equivalent emissions for vanilla FL methods and consensus-based fully decentralized approaches. We discuss optimal bounds and operational points that support green FL designs and underpin their sustainability assessment. Two case studies from emerging 5G industry verticals are analyzed: these quantify the environmental footprints of continual and reinforcement learning setups, where the training process is repeated periodically for continuous improvements. For all cases, sustainability of distributed learning relies on the fulfillment of specific requirements on communication efficiency and learner population size. Energy and test accuracy should be also traded off considering the model and the data footprints for the targeted industrial applications.",An Energy and Carbon Footprint Analysis of Distributed and Federated Learning,https://ieeexplore.ieee.org/document/9807354/
,"People around the world are trending to the Internet of Things (IoT) technologies. A large number of IoT devices are installed every day to enhance the sophistication and sustainability of smart cities. Besides, a smart city needs a smart energy management system including a smart grid, smart building. Also, a smart energy distribution system is important to reduce energy and manage it efficiently. The IoT devices are installed in various buildings in the city, they use a lot of energy, and produce energy usage information. In the existing cloud system, it is difficult to analyze and transfer the data quickly, similarly impossible to receive the analysis result immediately. However, edge computing has the advantage of fast data analysis and supply analyzed results to the field. In this process, data is processed in the edge environment, where data has been collected, analyzed, and processed in the edge nodes. In this study, we presented an energy prediction model based on the edge computing technique. We used a dataset where various environmental and energy use information has been considered. Also, we have used five different Machine Learning (ML) classifiers to classify the prediction model and assess the prediction performance. This study presents an energy prediction model using various ML classifiers in an edge computing environment.",Energy Prediction in Edge Environment for Smart Cities,https://ieeexplore.ieee.org/document/9595460/
,"Advances in Internet of Things open up many new possibilities in the design of smart-buildings. Thanks to the wide deployment and the growing computing power of connected devices, the researchers can now consider in-situ with distributed learning processes where on connected devices, local learners collect data to improve the building management system knowledge. In-situ and distributed learning is a convincing direction for smart-buildings since they can better take into account users contexts, privacy concerns or the minimization of energy consumption. However, this direction introduces new challenges such as that of formulating distributed learning processes in which data are collected locally, aggregated to generate models which themselves serve to define a global intelligence. This paper considers the formulation of such a distributed learning process, Federated personalization: a distributed learning strategy where individual learners collaborate in a knowledge sharing round to benefit from shared generalization, yet retain local specificity. This research work proposes a federation framework to orchestrate a group of autonomous learners naturally distributed across smart buildings. The results show that leveraging inter learner knowledge transfer makes it possible to achieve personalized lower generalization loss for regression problems like forecasting time series data and image classification. The prototype is currently deployed at Qarnot, a French computing heater company to provide secure and sustainable autonomic ambient intelligence via edge devices.",Impact of Federated Learning On Smart Buildings,https://ieeexplore.ieee.org/document/9395938/
,"Lithium-ion batteries have become one of the most promising sources for accelerating the development of sustainable energy, where effective cell manufacturing plays a direct role in determining battery qualities. Due to the highly complicated process and strongly coupled interdependencies of battery manufacturing, a data-driven approach that can evaluate the sensitivity of manufacturing parameters and provide the effective classification is urgently required. This paper proposes a boosting tree-based ensemble machine learning framework to analyze and predict how the battery electrode porosity varies with respect to the key parameters of both mixing and coating stages for the first time. Three boosting models including the AdaBoost, LPBoost, and TotalBoost are established and compared. Illustrative results demonstrate that the proposed ensemble machine learning framework is able to not only give effective quantification of both importance and correlations of parameters of interest but also provide satisfactory early-stage prediction. These kinds of information could benefit the monitoring and analysis of battery manufacturing chain, further help to produce high quality batteries for wider sustainable energy applications.",Interpretable Sensitivity Analysis and Electrode Porosity Classification for Li-ion Battery Smart Manufacturing,https://ieeexplore.ieee.org/document/9735647/
,"Effective energy management is the key for sustainable future. Optimizing energy consumption in commercial buildings plays a major role in reducing overall carbon footprint and operations cost. Heating, Ventilation, and Air Conditioning (HVAC) systems contribute to about 40%-50% of the total electricity consumption in a commercial buildings, placing an economic burden on building operations. Optimal management of HVAC systems is challenging due to the non-linear nature of the control problem arising out of several stochastic internal and external factors or disturbances. Conventional HVAC systems are controlled via PID controllers. Recently, a growing interest has been observed in Artificial Intelligence based HVAC control systems to improve comfort conditions while avoiding unnecessary energy consumption. In this paper, we explore the applications of an actor-critic based model free deep reinforcement learning to control the temperature of a room serving an office building. The RL control strategy is compared with the conventional PID controller, which goes out of tune during dynamic thermal load. Further, we explore the factors that affect the performance of the actor-critic based RL controller.",Actor-Critic based Adaptive Control Strategy for Effective Energy Management,https://ieeexplore.ieee.org/document/9765869/
,"Solar energy is a clean, renewable and sustainable energy source that has the potential of becoming one of the major constituents of the total global energy mix. The achievement of maximum possible photovoltaic (PV) energy conversion requires that the sun's direct beam directly illuminates the photovoltaic panel's surface as long as possible. This can possibly be achieved through solar tracking techniques. Light Dependent Resistor (LDR) based tracking systems face multiple predicaments such as temporary clouding, fog, man-made blockage and others that cause impaired tracking. The objective of this research is to develop an LDR (Light Dependent Resistor) based solar tracker that has the ability to make accurate decisions and ignore faulty sensor readings. To satisfy this objective, Machine Learning techniques are implemented to produce a tracker that has the ability to learn and improve its action from daily interaction with the environment. A Machine Learning based algorithm is developed and implemented in a MATLAB environment. The algorithm has the functionality of continuously testing the consistency of input LDR sensor values, hence making the decision of either approval of the values and usage for further learning or alternatively, discarding of the values and replacing it by a more logical value from the previously learned information. The developed system is tested using Root Mean Square Error (RMSE). The system has showed a lowered and converging error response in varying environmental conditions (Sunny, Semi-Cloudy and Cloudy), thus the proposed system has proved its effectiveness in tackling the temporary blockage problem, resulting in a cheap, robust and noise tolerant solar tracking system.",The Improvement of LDR Based Solar Tracker’s Action using Machine Learning,https://ieeexplore.ieee.org/document/8974834/
,"Driven by the emerging use cases in massive access future networks, technological advancements and evolutions are needed for wireless communications beyond the fifth-generation (5G) networks. In particular, we envisage that the upcoming sixth-generation (6G) networks with numerous devices will demand extremely high-performance interconnections, even under strenuous scenarios such as diverse mobility, extreme density, and dynamic environments. To cater to such a demand, an investigation of flexible and sustainable radio access network (RAN) techniques to support highly diverse requirements and massive connectivity is of utmost importance. To this end, this paper first presents the key driving applications for 6G, including smart cities and factories, unmanned aerial vehicles, and multi-dimensional sensing services, which necessitate the transformation of existing RAN techniques to achieve the key performance indicators required for 6G networks. In particular, we investigate the flexibility, massive interconnectivity, and energy efficiency aspects of 6G RANs and provide an in-depth discussion on the potential key enabling technologies. Last but not least, we present an artificial-intelligence-assisted network architecture for flexible 6G massive RANs with energy harvesting.","6G Massive Radio Access Networks: Key Applications, Requirements and Challenges",https://ieeexplore.ieee.org/document/9295376/
,"The use of Agriculture Intelligent Systems (AISs) in Iraq has become popular among farmers. The greenhouse is a solution for plant growth, which uses an effective microclimate to simulate seasons and to use alternative energy sources like solar, thermal, and photovoltaic systems for microclimate control. Greenhouses are considered a successful solution with developments and achievements in the technology of this field. However, problems like high costs, difficulties in installation and maintenance, or the need for some procedures should be considered. Because Iraq is close to the equator (3669 km), it receives sufficient solar power. It also has large areas available for the building of solar greenhouse systems. The farmers need an affordable and functional smart greenhouse to enable and encourage them to use the environment efficiently. We intend to develop low-cost, accurate, and easy-to-use greenhouse systems controlled by artificial intelligence algorithms. Farmers will be able to control the greenhouse by using simple commands. Machine learning algorithms provide real-time and effective analysis that could support farmers in decision-making and provide relevant data for researchers and policymakers. AISs algorithms can lead to a sustainable and productive agriculture system. The system can be used in Iraq with sufficient government support and subsidy.",Trends and Challenges of Sustainable Agriculture in the Iraqi Environment,https://ieeexplore.ieee.org/document/10034651/
,"The article discusses the issues of models, tools and approaches to the smart cities subject area, which served as the basis for the standardization of the smart cities concept. Familiarity with these issues allows assess and understand the state of science in this field, which covers various aspects of the design, organization and operation of a smart city. As a result, the article gives presentation of different approach to smart cities creation. The authors urge to study in more detail certain aspects of the smart cities information technologies: digital economy, urban operating system, green energy, standards for transport movement, urban ecology. The article noted that today analysts are still discussing many proposed models and possible ways of transition to Smart City. The role of the Internet platforms in Smart Cities and various approaches to the implementation of the Smart City platforms themselves are shown. The paper compares various international approaches for smart cities creation and suggests that using project management methodologies is the best way for that goal. Project management allows maintain a balance between the total control of urban infrastructure and the right of residents for privacy. Meanwhile, many of us already live in a world of automated systems that manage urban infrastructure. The study emphasized ready-made information solutions exist that analyze large amounts of data using analytical forecasts and machine learning algorithms. In conclusion, it is noted that the main goal is that the introduction of the concept of smart cities should become a tool for the sustainable development of humankind while preserving the possibilities of freedom of choice and the inviolability of private life for a person, not transfer these functions to artificial intelligence.",Implementation of Sustainable Urban Development through Project Management,https://ieeexplore.ieee.org/document/9160108/
,"Future's Educational small and medium enterprises (SMEs) which are super intelligent learning with smart business education environment by using future of 4th technologies, Internet of Thing (IoT), Artificial Intelligence (AI), digitalization and sustainability. These technologies would create smart education; however, barriers cause challenges to apply these technologies and create modern areas like e-learning and MOOCs. It is required to indicate these barriers and find out solutions to apply them and change humans' life to maintain the world. In this paper we will introduce the DOOST SME RANKING (DSRM) Model invented by Prof. Doost, through the 5th wave theory as solutions for Educational SMEs Development and learning and educational concerns in the future of 4th industrial revolution. In other words, this paper is a picture of the current business project environment in Educational SMEs Ranking. One of the primary objectives of this research is to allow educational actors, managers, policy makers, professors, researchers, and trainees to attain a more accurate understanding of the financial-educational economic structure of SMEs in educational sectors and also their scale of activities. This research was made by FHM German Institute of SMEs (F-GISI) and FHM Center for Sustainable Governance (CSG), as a best practice Germany. Firstly, we have started with “DOOST -SME Code” and we provide a SME code for SMEs to sift them with some conditions e.g. financial income and then introduce them for the next step. If some of the SMEs don't have enough abilities to move to the next step can get management consulting and training support from “DOOST -SME Clinic” to improve their situation for the next ranking project. We have categorized the SMEs (have all conditions of the first step) based on customized Guter Mittelstand German Best Practice's categorization methods in 4 main groups: 1) Productive, 2) Service based, 3) Contactor, and 4) Knowledge based. Based on the “DOOST -SME Code”, we have 17 categories: (1)Energy, (2)Agriculture and environmental, (3)Food industry, (4)Health, social welfare and insurance, (5)Human Resources, (6)Dress and clothing, (7)Logistics, mobility and transportation, (8)Procurement, (9)Hotel and tourism, (10)Construction and manufacturing, (11)Education and research, (12)Telecommunication, (13)Digitalization, IoT and smartness, (14)Finance and investment, (15)Automotive and machinery, (16)Recycling and waste & wastewater management, and (17)Others. And then for the second executive step, we will use Guter Mittelstand method and after evaluation will get the results with the eleven factors: 1-Strategy, 2-Liquidity, 3-Risk assessment, 4-Leadership, 5-Market and customer, 6-Organization, 7-Corporate Culture, 8-Staff/Personal, 9-Production and Performance Process, 10-Procurement, 11-Innovation. DOOST SME RANKING (DSRM) Model is suitable ranking method for the Higher Educational Institution (HEIs) Development, based on Guter Mittelstand, Moocs and related progects as German Best Practice towards future readiness through the 5th wave theory and could be a movement to a new concept which is called SMEs 5.0","Doost Sme Ranking Model (DSRM) for the Edu. SMEs Development, based on Guter Mittelstand, MOOCs & Related Projects as German Best Practice Towards: Future Edu Readiness to Achieve SME 5.0",https://ieeexplore.ieee.org/document/9927831/
,"Ensuring sustainability demands more precise energy management to minimize energy wastage. With the deployment of smart grids that provide a huge amount of data, new methods of machine learning come to light to ensure more precise predictions. With the huge amount of data, deep learning methods which require a huge amount of data, are starting to show promise with increasing accuracy. In this paper, we present a methodology for predicting time series which uses Deep Neural Networks, specifically Long Short-Term Memory (LSTM) algorithm with a Sequence to Sequence (S2S) architecture. We improve the prediction accuracy, when predicting the aggregated load of the network, by using the k-Shape clustering algorithm to create groups of consumers that are easier to predict. The methods described in this paper were tested on real world data of electricity consumption of Slovak enterprises.",Energy load forecast using S2S deep neural networks with k-Shape clustering,https://ieeexplore.ieee.org/document/8327236/
,"The ultimate goal of sustainable homes and buildings is to work towards energy efficiency automatically taking into account user comfort always acknowledging the residents' desires. Such environments demand for a friendly coexistence between technology and usability to assure an optimized reality in terms of comfort, economic and energy savings. The ThinkHome project is geared towards this mission. It aims at exploiting automation systems and mechanisms based on artificial intelligence to further improve the sustainability of buildings. ThinkHome is designed in a way to relieve the smart home inhabitants from cumbersome tasks such as readjustments of their preferences by introducing learning capabilities and context awareness in the home. Part of the ThinkHome project, this paper proposes an advanced use case for energy savings. It involves the necessity of defining usage profiles which help the underlying system to be aware about the stability of users' behaviors and perform its strategies always with sustainable goals in mind.",Usage profiles for sustainable buildings,https://ieeexplore.ieee.org/document/5641214/
