date,abstract,title,link
None,"One of the problems of the electricity grid system is electricity loss due to energy theft, which is known as non-technical loss (NTL). The sustainability and stability of the grid system are threatened by the unexpected electricity losses. Energy theft detection based on data analysis is one of the solutions to alleviate the drawbacks of NTL. The main problem of data-based NTL detection is that collected electricity usage dataset is imbalanced. In this paper, we approach the NTL detection problem using deep reinforcement learning (DRL) to solve the data imbalanced problem of NTL. The advantage of the proposed method is that the classification method is adopted to use the partial input features without pre-processing method for input feature selection. Moreover, extra pre-processing steps to balance the dataset are unnecessary to detect NTL compared to the conventional NTL detection algorithms. From the simulation results, the proposed method provides better performances compared to the conventional algorithms under various simulation environments.",Non-Technical Loss Detection Using Deep Reinforcement Learning for Feature Cost Efficiency and Imbalanced Dataset,https://ieeexplore.ieee.org/document/9729226/
None,"Various values are carried out in Neural Network Connections, to check whether the neurons are activated equally or not and the activation layer is called to conduct the process statistically balanced. Mathematical functions like ReLU, softmax and sparsemax are used in Activation Layer. In this paper the investigator combined softmax and sparsemax in the last activation layer of the Deep Learning Convolutional Neural Network for gait analysis using silhouettes. Human identification process is done without the conscious of the person. The researcher used gait features to predict the person. Python Language that runs over tensorflow is used to implement the functions in activation layer. Benchmarking dataset CASIA Band C is used for better performance. The combined hybrid formula is implemented in the last activation layer along with probability calculation. The results reveals that the hybrid usage of both softmax and sparsemax function in the activation layer helps in better performance and provides high accuracy while comparing the individual usage of functions separately.",Hybrid Activation Function in Deep Learning for Gait Analysis,https://ieeexplore.ieee.org/document/9851128/
None,"Attackers’ main objective is to commit the most modern and evolving forms of crime. As new researchers concentrate their studies primarily on cyber security, the field of online crime prevention systems has been evolving. The topic of cybercrime is one that is getting more and more attention every day. It is challenging to take on. Online crime prevention solutions based on digital forensics provide the public with a mechanism to lodge complaints and get services more quickly and simply while storing criminal information in a single database. The customer or person can submit the FIR online by entering information about the case type, incident specifics, and other crucial factors. Even with older records, all complaint information can be viewed and added. Anomaly detection systems, honeypots, tripwires, configuration checking tools, and working system instructions are some of the techniques encompassed using a variety of techniques like k-means, k- nearest neighbors, ML, NPL, and Deep Learning with neural networks these algorithms useful in crime detection and prevention purpose using a variety of clustering algorithms, naive Bayes, and linear algorithm helps by systematic approach to identifying and evaluating patterns examining online criminal activity, it is possible to recognize and evaluate criminal patterns and trends.",Survey on Cyber Crime Problems and Prevention,https://ieeexplore.ieee.org/document/10125333/
None,"The quantity, quality, production of Agricultural products is majorly affected by Plant Diseases. Since the plant disease results in adverse effects of agricultural products growth, an Effective Plant Disease Detection and Controlling system may be used to control the loss occurred by these plant diseases. To control the Plant Diseases, monitoring is required for the plants from their initial stage of growth. But by directly seeing the crops by the human beings can’t exactly determine the Plant Disease exactly, hence Image Classification techniques, various Deep Learning models are used for detection of the diseases of plants from their initial stage of growth. There are various Plant Disease detection techniques and systems which are developed by many researchers to identify the Plant diseases and take steps to reduce/control the Plant diseases. Convolutional Neural Networks (CNNs) and various types of CNNs are used for Disease Detection in plants. For Advancement in Agriculture, this paper Reviews the ability of various Pant and Coconut Tree Disease Detection Systems to detect the Coconut Tree Diseases based on various metrics and the Algorithm used in these systems and also the results from the various systems. This paper mainly aims in reviewing various Algorithms and plant Disease detection systems to compare the best Algorithms used in Coconut and Plant Disease detection.",A Review on Coconut Tree and Plant Disease Detection using various Deep Learning and Convolutional Neural Network Models,https://ieeexplore.ieee.org/document/10125476/
None,"Parkinson's disease (PD) is a type of progressive neurological disorder which effect on the human nervous system and its main cause is decrease level of dopamine in forebrain. To develop a web application to detect if a persons have the PD or not having the PD using input voice features and supervised machine learning models. Linear and time frequency based features are extracted from each input voice samples. These are used to train and are given as input for the machine learning model to predict. Presence of PD or not. We are here using the voice dataset collected from people with and without PD for Machine Learning algorithms: SVM, Random Forest, XGBoost, and KNN.",Parkinson's Disease Detection Using Machine Learning,https://ieeexplore.ieee.org/document/10125492/
None,"The effects of a single transmission line failure are discussed, along with how Big Data Analytics can be used to predict them. The LVSI is used to determine the relative severity of transmission line outages. An enormous amount of information will be generated throughout the sensitivity analysis. The machine learning method is used to assess the simulation data and make predictions about the severity ranking and the severity of the line. The necessary analysis is provided, based on the findings of the study done on the IEEE 30 Bus system. Examples of simulator software are MATLAB and Python.",An approach to Contingency Severity Prediction using Data Analytic Techniques in a Power System,https://ieeexplore.ieee.org/document/10125420/
None,"World Wide Web, an online platform via which we can access and share information. It has become need of the hour because of the recent trend of e-commerce in the market. In order to survive in this competitive world and to make business out of it, these e-commerce websites are required to use such algorithms and tools, by which the user’s behavior pattern can be traced, mined, analyzed, and predicted for the requests he will make in future. This requires some techniques by which the process of decision making can be improved and the users are provided with the desired results. Because of the huge data available, the analysis of user’s behavior becomes very tricky. So, there is a need of some innovation in the web analysis process. In this paper, a novel way for recommendation system based on ontology has been proposed, which shows a great improvement over the traditional recommender system in terms of recall and precision.",Semantic Web based Recommendation System in E-Commerce Websites,https://ieeexplore.ieee.org/document/10125367/
None,"In the last 20 years, artificial intelligence (AI) (ML) has naturally evolved from a research project to an innovation that is now used in almost every element of computing. Today, ML-based components are integrated into every aspect of our modern life, from making suggestions about what to look at to predicting our research aim to assisting low- end participants in risky and purchasing situations. Additionally, as machine learning continues to advance in the intrinsic sciences, it is now clear that ML may be utilised to solve some of the most challenging real-world issues currently facing humanity. For these reasons, ML has evolved into the foundation of technological businesses' methodologies and has received more attention from the academic community than ever before. The majority of engineers who create and use machine learning models now often have advanced degrees and work for large organisations, but the incoming flood of ML frameworks could open the door to many more users—possibly even those with little programming experience—playing. similar errands are run. These new ML frameworks will give clients a more dynamic connection point that isn't both a request and instead more recognised, rather than expecting them to completely understand every nuance of how models are created and utilised for forecasting (a huge barrier to transfer). The clear points of interaction are ideal for achieving this goal because they hide complexity and promote interest differentiation, which leads to increased efficiency.",A Declarative Systematic Approach to Machine Learning,https://ieeexplore.ieee.org/document/10125456/
None,"Modern society relies on smart systems like internet of things (IoT) and cyber physical systems (CPS) to monitor and control physical processes. The widespread deployment of IoT and CPSs result in fast growth of sensor data as physical processes are constantly monitored by billions of IP-enabled sensors (44 zettabytes by 2020). Hence, fog nodes are deployed to make network edge rich in computing resources to enable real-time data analytics using artificial intelligence/machine learning (AI/ML) for Big data generated from IoT and CPSs. This paper proposes IoT/CPS ecosystem for smart grid (SG) utilizing industry 4.0 concept to manage and control the loads using an intelligent predictive controller based on artificial neural network (ANN). The ANN is trained to predict the loads in certain districts based on previous smart meter readings installed at consumers and substations. This is a novel approach which integrates IoT/CPSs ecosystem into electric power system to deliver energy to consumers with high efficiency, reduce the cost, optimize the energy consumption, improve the reliability and enable real-time monitoring of power consumption.",IoT/CPS Ecosystem for Efficient Electricity Consumption : Invited Paper,https://ieeexplore.ieee.org/document/8957164/
None,"Photovoltaic technology has gain much attention in recent years for its potential to provide renewable energy in leu of traditional fossil fuels. Perovskite Solar cells have shown much promise in a relatively short time. Power conversion efficiencies have increased from 3.8% to 24.2 % in a span of ten years. Perovskite solar cells have attracted much attention in research because of the relatively low cost in manufacturing and production. Current silicon photovoltaic devices are more expensive than conventional fossil fuel. The use of Machine Learning (ML) to research and predict the opto-electronic properties of perovskite can greatly accelerate the development of this technology. ML techniques such as Linear Regression (LR), Support Vector Regression (SVR), and Artificial Neural Networks (ANNs) can greatly improve the chemical processing and manufacturing techniques. Such tools used to improve this technology have major impacts for the further proliferation of solar energy on a national scale. In this paper, we explore the current research of the development of perovskite solar cells using ML techniques. Furthermore, we cite the limitations and potential areas of further research.",Machine Learning for Predicting Perovskite Solar Cell Opto-Electronic Properties,https://ieeexplore.ieee.org/document/9325629/
None,"Route optimization has been a research topic for many years in the maritime industry and it constitutes one of the key components to improving energy efficiency and sustainability in ship operations. This paper deals with the challenge of estimating Fuel Oil Consumption (FOC) in the context of Weather Routing (WR). Given a plethora of features collected from the vessel’s Automatic Identification System (AIS) or on-board sensor installations, we examine how a predictive FOC scheme can be coupled with WR optimization algorithms in order to reduce the vessel’s FOC, emissions, and the overall cost of a voyage. In order to handle the amount of data required for FOC prediction, we employ a streaming pipeline that harvests data in real-time from different sources and processes them appropriately for visualization, causal analysis, and forecasting purposes. In this direction, we first conduct an exploratory analysis to examine and unveil the importance and inter-association between the various variables related to sea-keeping and weather features, in order to utilize them effectively in the context of a FOC predictive scheme. Furthermore, we introduce a novel recurrent neural network architecture that approximates ideally the underlying function describing the features and the vessel’s FOC by taking into account historical data, and we showcase the results. Finally, we demonstrate how the FOC prediction model can be coupled with a WR algorithm to propose the optimal route for a vessel in terms of FOC efficiency.",A big data approach for Fuel Oil Consumption estimation in the maritime industry,https://ieeexplore.ieee.org/document/9898181/
None,"This paper proposes a robust cost-optimal scheduling of a battery energy storage system (BESS) integrated with a photovoltaic power plant (PV). A power grid with an incentive policy is considered. Power transactions between the grid and its energy resources are normally charged according to the hourly price. Additional hourly incentive is provided if the day-ahead submitted schedule is maintained. Accurate forecasting and robust scheduling are essential for PV-BESS owners to maximize both revenues. The PV power forecast model, which is based on an RNN, uses a CNN discriminator to decrease the gap between its open-loop training and closed-loop test dynamics. The application of a GAN concept to the model training process ensures a stable day-ahead hourly forecast performance. The robust BESS scheduling model handles the remaining forecast error as a box uncertainty set to consider the cost-optimality and cost-robustness of the resulting control schedule. The scheduling model is formulated as a concise mixed-integer linear programming form to enable fast online optimization with the consideration for both transaction and incentive revenues. The introduction of adversarial learning to the forecast model increased the incentive revenue by 7.33%. Moreover, the online BESS scheduling with the incentive consideration enhanced the overall revenue by 3.73%.",Robust PV-BESS Scheduling for a Grid With Incentive for Forecast Accuracy,https://ieeexplore.ieee.org/document/9576564/
None,"Electricity price is an essential signal in competitive electricity market. Every participant has to make a prediction of the clearing price in order to optimize the bids thus price forecast acts as the decision making basis. This study presents a comparative analysis of diverse price forecasting methods to give a comprehensive analysis of these forecasting methods. The presented methods comprise of a conventional method i.e. statistical method- auto regressive integrated moving average, adaptive method i.e. machine learning method- random forest regression, and novel deep learning method i.e. long short term memory artificial neural network. The price forecasting is formulated as a time series forecasting problem. These techniques are used for predicting electricity price of New South Wales area of Australian electricity market and Singapore electricity market over a span of 5 years ranging from 2017–2021.",Day-Ahead Market Electricity Price Prediction using Time Series Forecasting,https://ieeexplore.ieee.org/document/10006455/
None,"Different concepts of condition and energy monitoring systems in manufacturing facilities have been studied extensively, in relation to the improvement and enhancement of the decision-making processes in industries. Internet of Things (IoT) communication networks has also provided more integrated machine connectivity for real time data, and so its application in industrial processes has enabled effective energy usage and condition monitoring for sustainable management. In this paper, the operational status of the machines categorically ascertained within a short time interval and maintenance is predicted by the system in response on user interface application Node-RED dashboards and Python Shell environment. Furthermore, a portable and scalable wireless sensor network using the IEEE 802.15.4e protocol has been integrated with Machine Learning (ML) algorithm to analyze the anomaly detection in the condition and energy monitoring sensor datasets. As a result, the 99.16% accuracy of this supervised learning model is observed.",Energy Management and Anomaly Detection in Condition Monitoring for Industrial Internet of Things Using Machine Learning,https://ieeexplore.ieee.org/document/9699352/
None,"The internet-of-Vehicle (IoV) can facilitate seamless connectivity between connected vehicles (CV), autonomous vehicles (AV), and other IoV entities. Intrusion Detection Systems (IDSs) for IoV networks can rely on machine learning (ML) to protect the in-vehicle network from cyber-attacks. Blockchain-based Federated Forests (BFFs) could be used to train ML models based on data from IoV entities while protecting the confidentiality of the data and reducing the risks of tampering with the data. However, ML models are still vulnerable to evasion, poisoning and exploratory attacks by adversarial examples. The BFF-IDS offers partial defence against poisoning but has no measure for evasion attacks, the most common attack/threat faced by ML models. Besides, the impact of adversarial examples transferability in CAN IDS has largely remained untested. This paper investigates the impact of various possible adversarial examples on the BFF-IDS. We also investigated the statistical adversarial detector’s effectiveness and resilience in detecting the attacks and subsequent countermeasures by augmenting the model with detected samples. Our investigation results established that BFF-IDS is very vulnerable to adversarial examples attacks. The statistical adversarial detector and the subsequent BFF-IDS augmentation (BFF-IDS(AUG)) provide an effective mechanism against the adversarial examples. Consequently, integrating the statistical adversarial detector and the subsequent BFF-IDS augmentation with the detected adversarial samples provides a sustainable security framework against adversarial examples and other unknown attacks.",Statistical Detection of Adversarial Examples in Blockchain-Based Federated Forest In-Vehicle Network Intrusion Detection Systems,https://ieeexplore.ieee.org/document/9912427/
None,"Due to the environmental impacts caused by the construction industry, repurposing existing buildings and making them more energy-efficient has become a high-priority issue. However, a legitimate concern of land developers is associated with the buildings’ state of conservation. For that reason, infrared thermography has become a powerful tool to characterize these buildings’ state of conservation by detecting pathologies, such as cracks and humidity. Thermal cameras detect the radiation emitted by any material and translate it into temperature-color-coded images. Abnormal temperature changes may indicate the presence of pathologies, however, reading thermal images might not be quite simple. This research project aims to combine infrared thermography and machine learning (ML) to help stakeholders determine the viability of reusing existing buildings by identifying their pathologies and defects more efficiently and accurately. In this phase of the research project, it was used an image classification machine learning model of Convolutional Neural Networks (DCNN) to differentiate three levels of cracks in buildings. The model’s accuracy was compared between Multi-Spectral Dynamic (MSX) images, conventional and thermal images, all acquired from two distinct thermal cameras. Fused images (formed through multisource information) were also used, so the influence of the input data and network on the detection results were analyzed.",Machine Learning and Thermography Applied to the Detection and Classification of Cracks in Buildings,https://ieeexplore.ieee.org/document/10129614/
None,"An electrical grid is an interconnection between electricity producers and consumers. Electricity generation, transmission and distribution are conducted by electrical grids. It forms the backbone of a power system. But, at present, the conventional grid-based power system suffers various issues due to its old infrastructure and absence of ‘smart’ components in it. The traditional grid system cannot conduct large-scale renewable generation and distributed generation. There are no storing elements present in the conventional grid system that can store electricity from intermittent renewable energy sources. This traditional grid system is not able to analyze real-time consumption characteristics of consumers. To combat these problems, the implementation of smart grid is needed at large-scale. Smart grid is capable of bidirectional flow of electricity and data. With the help of smart metering system, it can analyze consumption characteristics of end-users. Smart grids have the capability of ‘self-healing’ and AI-based fault detection. Therefore, smart grid can revolutionize whole energy sector with the help of all the smart technologies and features. But, the development of smart grid into the conventional energy sector is not an easy task and it is continuously evolving. This evolution process requires perfect planning and control strategies. So, in this article planning and control techniques are reviewed with the future aspects of smart grid-based power system.",Planning and Control Techniques of Smart Grids,https://ieeexplore.ieee.org/document/9699572/
None,"Natural gas accounts for one of the most industriously marketed energy commodities with a meaningful impact on various financial activities around the world. As direction of price for natural gas changes over time, accurate price prediction of natural gas is essential since this prediction is useful in decision making, commodity marketing, and sustainability planning. In this paper, a deep neural network (DNN) model for monthly price prediction of natural gas is proposed. Deep neural networks are becoming the standard tools that offer a lot of values to researchers for solving different problems in the machine learning and data science community due to their ability for increasing model accuracy. The proposed DNN model presented in this paper utilizes the capability of fully connected layers for learning the dynamics in natural gas price data and the efficiency of Rectified Linear Unit (ReLU) function for performing threshold operations on each input element. A wide range of monthly data covering 281 months were used to develop and test the predictive capability of the proposed DNN model. In comparison to five recently reported mainstream machine learning models, overall results disclose that the proposed DNN model demonstrates superior performance over the mainstream machine learning models with mean squared error (MSE), root mean squared error (RMSE), and coefficient of determination $({\mathrm {R}}^{2})$ of 0.0595, 0.2440 and 0.9937, respectively.",Deep Neural Network Model for Improving Price Prediction of Natural Gas,https://ieeexplore.ieee.org/document/9655885/
None,"Efficient scheduling benefits productivity promotion, energy savings and the customer's satisfaction. In recent years, with a growing concern about the energy saving and environmental impact, energy oriented scheduling is going to be a hot issue for sustainable manufacturing. In this study, we investigate an energy-oriented scheduling problem deriving from the hybrid flow shop with unrelated parallel machine. First, we formulate the scheduling problem with a mixed integer linear programming (MILP) model, which considers two objectives including minimizing the completion time and energy consumption. Second, a hybrid multi-objective teaching-learning based optimization (HMOTLBO) algorithm based on decomposition is proposed. In the proposed HMOTLBO, a new solution presentation and five decoding rules are designed for mining the optimal solution. To reduce the standby energy consumption and turning on/off energy consumption, a greedy shifting algorithm is developed without changing the completion time of a scheduling. To improve the converge speed of the algorithm, a weight matching strategy is designed to avoid randomly matching weight vectors with students. To enhance the exploration and exploitation capacities of the algorithm, A teaching operator based on crossover and a self-learning operator based on a variable neighborhood search(VNS) are proposed. Finally, fourth different experiments are performed on 15 cases, the comparison result verified the effectiveness and the superiority of the proposed algorithm.",A Hybrid Multi-Objective Teaching-Learning Based Optimization for Scheduling Problem of Hybrid Flow Shop With Unrelated Parallel Machine,https://ieeexplore.ieee.org/document/9399152/
None,"Autonomous, or self-driving, cars are emerging as the solution to several problems primarily caused by humans on roads, such as accidents and traffic congestion. However, those benefits come with great challenges in the verification and validation (V&V) for safety assessment. In fact, due to the possibly unpredictable nature of Artificial Intelligence (AI), its use in autonomous cars creates concerns that need to be addressed using appropriate V&V processes that can address trustworthy AI and safe autonomy. In this study, the relevant research literature in recent years has been systematically reviewed and classified in order to investigate the state-of-the-art in the software V&V of autonomous cars. By appropriate criteria, a subset of primary studies has been selected for more in-depth analysis. The first part of the review addresses certification issues against reference standards, challenges in assessing machine learning, as well as general V&V methodologies. The second part investigates more specific approaches, including simulation environments and mutation testing, corner cases and adversarial examples, fault injection, software safety cages, techniques for cyber-physical systems, and formal methods. Relevant approaches and related tools have been discussed and compared in order to highlight open issues and opportunities.",Software Verification and Validation of Safe Autonomous Cars: A Systematic Literature Review,https://ieeexplore.ieee.org/document/9310181/
None,"Nowadays, it is broadly recognized in the power system community that to meet the ever expanding energy sector’s needs, it is no longer possible to rely solely on physics-based models and that reliable, timely and sustainable operation of energy systems is impossible without systematic integration of artificial intelligence (AI) tools. Nevertheless, the adoption of AI in power systems is still limited, while integration of AI particularly into distribution grid investment planning is still an uncharted territory. We make the first step forward to bridge this gap by showing how graph convolutional networks coupled with the hyperstructures representation learning framework can be employed for accurate, reliable, and computationally efficient distribution grid planning with resilience objectives. We further propose a Hyperstructures Graph Convolutional Neural Networks (Hyper-GCNNs) to capture hidden higher order representations of distribution networks with attention mechanism. Our numerical experiments<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</sup> show that the proposed Hyper-GCNNs approach yields substantial gains in computational efficiency compared to the prevailing methodology in distribution grid planning and also noticeably outperforms seven state-of-the-art models from deep learning (DL) community.",Evaluating Distribution System Reliability with Hyperstructures Graph Convolutional Nets,https://ieeexplore.ieee.org/document/10020715/
None,"Soft islanded system is the current trend of electrical energy distribution system. These micro-grid systems are not only sustainable, environment friendly, energy conserving but also minimally dependent on national grid, therefore reducing the overall load on the main grid. However, to manage multiple sources and loads and to deal with the constraints of each source is cumbersome for manual and traditional procedures as they require intelligence to achieve optimality in performance. Therefore, in this work an intelligent fuzzy logic based controller for building energy management system is proposed which manages solar photo-voltaic, battery, load demand and grid price as inputs in such a way that most clean and economical source is utilized at priority. In case of limited power and high cost, it also curtails the load and only allows critical load to operate, thus reducing energy consumption, peak energy requirements and saving revenue. Results show that proposed controller manages the sources and load in smart and optimal way and due to load curtailment mechanism 30 to 40% energy saving is achieved.",Electrical energy management of building using fuzzy control,https://ieeexplore.ieee.org/document/8967381/
None,"It is impossible to separate a country's economic success from its agricultural sector. Factors including population growth, regular changes in weather patterns, and dwindling resources make it challenging to supply the food needs of the existing human population. Precision agriculture or ""smart farming"" is a relatively new method that has shown promise in addressing the critical problems with agricultural sustainability. To put it simply, this cutting-edge technology wouldn't be where it is now without Machine Learning (ML) serving as its driving force. That is to say, it gives the machine the ability to pick up new skills without being taught them explicitly. ML is a revolutionary new method for studying and fixing intractable issues in the agricultural sector. The need to increase the efficiency of a learning model is a real-world consequence of using a machine learning algorithm. A strategy for optimising the hyper-parameters of an ML classical is presented in this research. The procedure of designing the optimal perfect construction via the optimal configuration of hyper-parameters is known as hyper-parameter tuning. It is generally agreed that tweaking hyper-parameters is crucial to creating a robust ML model, and this is especially true for the Support Vector Machine (SVM). Paddy crop results can be analysed using a variety of tools, including accuracy, precision, recall, and the F-measure.",Development of High-Quality Crops using Optimized Machine Learning in Smart Agriculture Environment,https://ieeexplore.ieee.org/document/10073727/
None,"Environmental sustainability is a critical factor in all aspects of building. Recent years have seen a substantial rise in rural population growth, creating a need for housing developers to build more housing developments. Because of the rapid urbanization, environmental and energy-related problems have gotten a lot of attention, and promoting and implementing green building concepts has to turn out to be a major emphasis of innovative construction. Green construction is one of the recommended strategies for mitigating the negative environmental, social, and economic repercussions of the current building stock. As more industries transition to Industry 4.0, the utilization of machine learning (ML) techniques has become more common. The artificial neural network (ANN) - based approach using Garson's Algorithm (GA) was applied to establish the effect of different factors in the green building rating (GBR) schemes of Leadership in Energy and Environmental Design (LEED) and Building for Ecologically Responsive Design Excellence (BERDE), using LEED and BERDE-identified parameters such as Location and Transportation (LT), Water Efficiency (WE), Energy and Atmosphere (EA), Materials and Resources (MR), and Indoor Environmental Quality (IEQ). The findings indicated that the characteristics having the most effect on the LEED and BERDE green building (GB) grading systems are the general factors, and energy efficiency and conservation factors, respectively. The findings of the study indicated that using a sensitivity analysis (SA) technique based on neural networks is an effective technique for assessing and establishing the effect and impact of different variables.",Neural Network-based Approach for Identifying the Influence of Factors affecting the Green Building Rating of a Rural Housing Construction,https://ieeexplore.ieee.org/document/9827644/
None,"Combining classical technologies with modern intelligent algorithms, this paper introduces a new approach for the optimisation and modelling of the EAF-based steel-making process based on a multi-objective optimisation using evolutionary computing and machine learning. Using a large amount of real-world historical data containing 6423 consecutive EAF heats collected from a melt shop in an established steel plant this work not only creates machine learning models for both EAF and ladle furnaces but also simultaneously minimises the total scrap cost and EAF energy consumption per ton of scrap. In the modelling process, several algorithms are tested, tuned, evaluated and compared before selecting Gradient Boosting as the best option to model the data analysed. A similar approach is followed for the selection of the multi-objective optimisation algorithm. For this task, six techniques are tested and compared based on the hypervolume performance indicator to just then select the Non-dominated Sorting Genetic <xref ref-type=""algorithm"" rid=""alg2"" xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Algorithm II</xref> (<italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">NSGA-II</i>) as the best option. Given this applied research focus on a real manufacturing process, real-world constraints and variables such as individual scrap price, scrap availability, tap additives and ambient temperature are used in the models developed here. A comparison with an equivalent EAF model from the literature showed a 13% improvement using the mean absolute error in the EAF energy usage prediction as a comparative metric. The multi-objective optimisation resulted in reductions in the energy consumption costs that ranged from 1.87% up to 8.20% among different steel grades and scrap cost reductions ranging from 1.15% up to 5.2%. The machine learning models and the optimiser were ultimately deployed with a graphical user interface allowing the melt-shop staff members to make informed decisions while controlling the EAF operation.",Multi-Objective Optimization of Electric Arc Furnace Using the Non-Dominated Sorting Genetic Algorithm II,https://ieeexplore.ieee.org/document/9600818/
None,"As the economic lifeline of Southwest China, Sichuan Province has contributed to Chinese sustainable economic development, the most prominent Chengdu. Chengdu-Chongqing area has been pivotal in China's regional development plate. In the 14th Five-Year Plan of China, the implementation of the Chengdu-Chongqing double cities economic circle is emphasized from different aspects. This policy can directly stimulate the regional economy, thus driving the economic development of Sichuan. Accordingly, the study takes the GDP in 2018 of 21 cities of Sichuan province as the dependent variable. Except for the traditional financial method or model, the study adopts one of the Machine Learning methods, Principal Component Analysis (PCA), to compare the development level of 21 cities horizontally and vertically. Meanwhile, within the Machine Learning method, the new model's sampling accuracy is 0.803, and the first two principal components could interpret 91.206% of the total variance. Therefore, the study evaluates, analyzes the results of new ranks of 21 cities, exploring the possibility of coordinated economic development of Sichuan province under the background of the construction of twins ""Chengdu-Chongqing economic circle."" Hopefully, the consequence of research provides a theoretical reference for the policy implementation.",Using Machine Learning Method to Qualify and Evaluate the Regional Economy,https://ieeexplore.ieee.org/document/9759205/
None,"To improve the performance of deep learning, it is required to comprehend the benefits and drawbacks of activation functions as they engage in a significant part in the neural networks. Broadly, activation functions can be divided into linear and nonlinear functions. The well-known activation functions such as relu, LRelu, swish, selu, elu, softmax also lacks in the mathematical properties as a function. As an alternative to the well-known sigmoid function, typical types of nonlinear activation functions will be introduced in this study, followed by an evaluation of their properties. Additionally, deeper neural networks will be examined because they have a beneficial impact on results compared to shallower networks. The effect of selecting weights from Gaussian and uniform distributions will be examined, paying particular emphasis to how the quantity of incoming and outgoing connections to a node affects the overall network. They also strictly depend on the weight initialization.",Exploring the Statistical Properties and Developing a Non-Linear Activation Function,https://ieeexplore.ieee.org/document/10029124/
None,"Cellular networks have changed the world we are living in, and the fifth generation (5G) of radio technology is expected to further revolutionise our everyday lives by enabling a high degree of automation, through its larger capacity, massive connectivity, and ultra-reliable low-latency communications. In addition, the third generation partnership project (3GPP) new radio (NR) specification also provides tools to significantly decrease the energy consumption and the green house emissions of next generations networks, thus contributing towards information and communication technology (ICT) sustainability targets. In this survey paper, we thoroughly review the state-of-the-art on current energy efficiency research. We first categorize and carefully analyse the different power consumption models and energy efficiency metrics, which have helped to make progress on the understanding of green wireless networks. Then, as a main contribution, we survey in detail &#x2014;from a theoretical and a practical viewpoint&#x2014; the main energy efficiency enabling technologies that 3GPP NR provides, together with their main benefits and challenges. Special attention is paid to four key enabling technologies, i.e., massive multiple-input multiple-output (MIMO), lean carrier design, and advanced idle modes, together with the role of artificial intelligence capabilities. We dive into their implementation and operational details, and thoroughly discuss their optimal operation points and theoretical-trade-offs from an energy consumption perspective. This will help the reader to grasp the fundamentals of &#x2014;and the status on&#x2014; green wireless networking. Finally, the areas of research where more effort is needed to make future wireless networks greener are also discussed.","A Survey on 5G Radio Access Network Energy Efficiency: Massive MIMO, Lean Carrier Design, Sleep Modes, and Machine Learning",https://ieeexplore.ieee.org/document/9678321/
None,"Wireless sensor networks (WSNs) have gained tremendous popularity in recent years due to the wide range of applications envisioned - ranging from aerospace and defense to industrial and commercial. Although limited by communication and energy constraints, the low cost, small sensor nodes lend themselves to be deployed in large numbers to form a network with high spatial distribution. The overall effectiveness of the sensor network depends on how well the mutually contradicting objectives of conserving the limited on-board battery power and keeping the sensors awake for stimuli, are managed. In this paper, we have proposed an actor-critic based reinforcement learning mechanism that can be practically implemented on an embedded sensor with limited memory and processing power. Specifically, the contribution of this paper is the development of the value function (or critic/reinforcement function) that is implemented on each sensor node which aids in dynamic power scheduling based on different situations. The effectiveness of the proposed method has been demonstrated with real world experiments.",Dynamic power management of an embedded sensor network based on actor-critic reinforcement based learning,https://ieeexplore.ieee.org/document/4544783/
None,"Shipping trends in technology, regulation, energy and environment require maritime container ports to adapt their operations to better suit current and future conditions. This paper focuses on innovative solutions in three main areas of interest for ports: (1) clean energy technologies, (2) alternative financing and (3) automated process technologies. In this analysis, these areas of interest are explored using the Port of Virginia as a case study. Results are derived using scenario analysis methodology drawn from systems, risk and resilience analysis. Investment strategies in renewable energy sources are evaluated and project funding approaches, including the use of green bonds, are explored. AI systems relevant to port operations integration and container security are also described. The key results of this paper are twofold: (1) a demonstration ranking of initiatives for a port strategic plan and (2) a ranking of scenarios by their disruption on initiative impact. The results of the case study are of interest to the strategic planners at industrial ports and the maritime industry.",Managing Operational and Environmental Risks in the Strategic Plan of a Maritime Container Port,https://ieeexplore.ieee.org/document/9483787/
