date,abstract,title,link
None,"The current methods of water quality monitoring tend to be costly, labor-intensive, and off-site. Also, they are not energetically sustainable and often require environmentally damaging power sources such as batteries. Microbial fuel cell (MFC) technology is a promising sustainable alternative to combat these issues due to its low cost, eco-friendly energy generation, and bio-sensing features. Extensive work has been done on using MFCs as bio-sensors or sources of power separately. However, little work has been done toward using MFCs for both applications at the same time. Additionally, previous studies using MFCs for water quality measurement have been mostly limited to laboratory conditions due to the biochemical complexity of the real-world. Another limitation of MFCs is how little power they can generate, requiring the MFC-based systems to have minimal power consumption. This work addresses these challenges and presents an energy-autonomous water quality sensing unit that uses a single MFC both as its sensory input and the sole source of power for computing the chemical oxygen demand (COD). In the proposed unit, geometric features of the voltage profile of the MFC (e.g., peak heights) are used as the inputs to a machine learning algorithm (support vector regression (SVR)). The electrical power generated by the MFC is used to drive a low-power microcontroller which logs the MFC voltage and runs the machine learning algorithm. Experimental evaluation showed that the device is capable of detecting the COD of natural pond water samples accurately (coefficient of determination (R<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</sup>)=0.94). This work is the first demonstration of energy autonomy in an MFC-based sensing unit for measuring water quality and represents a step forward in the development of energy-autonomous sensors for environmental monitoring applications.",An Energy-Autonomous Chemical Oxygen Demand Sensor Using a Microbial Fuel Cell and Embedded Machine Learning,https://ieeexplore.ieee.org/document/9502709/
None,"The Internet of Things (IoT) enabled by 6G increases the number of devices and users exponentially. 6G IoT will cover the overall domain of the world. Due to the limited resources in the IoT environment, greener and smarter networks are indispensable for the sustainable development of the 6G IoT. In this paper, the issue of improving resource efficiency and extending network lifetime is studied. We propose a novel Confidence Information Coverage (CIC) node sleep scheduling algorithm based on reinforcement learning (CICRL). In CICRL, collaborative intelligence is achieved through Q-learning to meet the coverage rate with the least active nodes, thus balancing the energy consumption and prolonging the network lifetime. Compared with the Coordination Algorithm based on Reinforcement Learning (COORD), Low-Energy Adaptive Clustering Hierarchy (LEACH) and Sleep Scheduling Approach based on Learning Automata (PCLA), the simulation results demonstrate that the proposed algorithm satisfies coverage with fewer active nodes and improves the network lifetime substantially.",Collaborative Intelligent Confident Information Coverage Node Sleep Scheduling for 6G-Empowered Green IoT,https://ieeexplore.ieee.org/document/9841469/
None,"As the most sustainable means of modern transportation, modern railway is approaching a new era of intelligence. A major part of this momentum is the autonomous driving of railway vehicles to enable energy efficiency and safety. The derivation of an energy-optimal solution to the intelligent train driving problem in an efficient fashion, however, proves to be a significant challenge due to the high dimension, nonlinearity, complex constraints, time-varying characteristics as well as the limited computing power of onboard computers. This paper proposes a human experience driven fuzzy strategy tree framework for online generation of the energy optimized driving solution for railway trains. Starting from the frequent driving patterns of human drivers, we propose a fuzzy strategy tree structure to effectively encode the driving strategy for different working conditions. The strategy tree is built with an error driven Ripple Down Rules (RDR) method through trip simulations. The genetic algorithm is exploited to optimize the strategy parameters. We also incorporate fuzzy inference methods to handle the uncertainty of a trip. An onboard automatic controller searches the fuzzy strategy tree according to the route information to identify an optimized driving strategy for detailed control operations. Such hybrid techniques make it feasible to identify and apply the best practices of human drivers under a computation-efficient framework. The proposed techniques are validated by field test on commercial trains and enable an energy saving of over 10%.",Toward Intelligent Train Driving through Learning Human Experience,https://ieeexplore.ieee.org/document/8850749/
None,"We present a novel approach to perform ground-based estimation and prediction of the surface solar irradiance with the view to predicting photovoltaic energy production. We propose the use of mini-batch k-means clustering to extract features, referred to as per cluster number of pixels (PCNP), from sky images taken by a low-cost fish eye camera. These features are first used to classify the sky as clear or cloudy using a single hidden layer neural network; the classification accuracy achieves 99.7%. If the sky is classified as cloudy, we propose to use a deep neural network having as input features the PCNP to predict intra-hour variability of the solar irradiance. Toward this objective, in this paper, we focus on estimating the deep neural network model relating the PCNP features and the solar irradiance, which is an important step before performing the prediction task. The proposed deep learning-based estimation approach is shown to have an accuracy of 95%.",Deep Learning for Inferring the Surface Solar Irradiance from Sky Imagery,https://ieeexplore.ieee.org/document/8477236/
None,"The urgent need for clean, sustainable energy development prompts the Commonwealth of Virginia (U.S.A.) to support the development of wind energy in state and federal waters. The port of Hampton Roads is a vital region for maritime commerce, recreation, and national defense, and the state also aims to avert wind development impacts on national security. This project assessed the state of marine geodata portals and decisionsupport methods for wind energy siting and developed a solution to inform energy developers, military stakeholders, and state and local government. An interdisciplinary team developed a user experience (UX) design approach to the problem, gathering persona-driven requirements and designing, prototyping, and testing a solution. Extensive geospatial wind resource data, energy infrastructure, shore and maritime air and vessel activity, protected lands, energy grid connections, and administrative processes are integrated in a web-based solution to screen and assess compatibility. This paper highlights Geographic Information Systems (GIS) used to provide decision support for site suitability analysis of offshore wind energy potential. With a focus on military use spaces, the project sought to gather publicly available activity spaces and areas of critical concern to military siting. We also integrated the newest available maritime vessel traffic activity from AIS data. A user-driven design is applied with GIS data that incorporates the diverse variability of energy, jurisdictional, and potential activity use space conflicts of an increasingly busy maritime environment. The approach taken in this project demonstrates that UX can support the range of developers, regulators, and maritime space users. The WindsiteVA hub spans onshore as well as offshore and nearshore (state waters and the Chesapeake Bay). Spatial analyses include several webmap capabilities, a library of basemaps, site exploration and coordinate conversion tools, reporting tools, and metadata and external data resources. Users are guided through pathways unique to personas: Developers, government agency personnel, or military personnel. As a “one-stop tool” the webbased site is accessible publicly and utilizes Esri ArcGIS Hub technology. The site steps users through critical processes and data elements, such as informal queries, Notice of Proposed Construction for the Federal Aviation Administration (FAA), VA Department of Environmental Quality Permit by Rule (PBR), the US Department of Defense siting clearinghouse, and other procedures. Results suggest improved spatial decision-making and marine spatial planning can be achieved at minimal cost by combining UX design and geospatial hub technology. Wind resource development around seaports can be optimized and spatial conflicts reduced, costs lowered, and cumulative impacts identified. WindSiteVA captures complex processes and major concerns for wind energy availability and military concerns, yet it is not redundant with other policies or rules nor does it reflect sitescale reviews such as environmental impact assessments. Early results of WindSiteVA show that a screening-level approach can assist wind energy developers in coastal inshore and offshore waters, where relatively abundant wind energy resources exist, and reduce impacts to military and national defense and other maritime activities.","A Geospatial Hub to Support Wind Energy and Maritime Activity Spaces near Hampton Roads, Virginia, U.S.A.",https://ieeexplore.ieee.org/document/9976992/
None,"This study presents a thorough analysis of nuclear energy along with how it is unsuitable as a long-term replacement for the prevailing primary sources of fuel, like oil, coal, and gas. Nuclear energy was assumed to be a utopian power supply source and peaked in usage in the United States by 1990. Despite providing ten percent of the world's electricity and becoming the second largest source for low-carbon power, nuclear energy has been on a rapid decline ever since. Various factors including international diplomacy, adherence to treaty agreements, and negative public perception regarding nuclear energy have made government investment unsustainable, resulting in nuclear energy being irrelevant. It also causes much political rancor due to its high cost and trading issues in addition to concerns with nuclear meltdowns and weapons proliferation. Regardless of the instances against nuclear energy, developing countries, especially in Southeast Asia, still seem to favor a widespread adoption of nuclear energy, even though it is just theorized as of now.",No-Clear for Nuclear,https://ieeexplore.ieee.org/document/9817180/
None,"The impact of wireless applications is on its rise in our day-to-day life. These applications in particular focus the delivery of packets containing data in a defined value of time. These are known as delay constraints. The diverse nature of networking applications generates varying traffic patterns in wireless networks. To ensure that the demands of these real time networks are met, there should be a design consideration to handle these demands. A model that is capable of considering the fluctuating nature of wireless links, the requirements put forward by the clients and the altering traffic pattern. Based on these constraints in this paper, a feasible broadcasting policy that ensures the required throughput of a system is satisfied using network coding is proposed. It shows that the task of designing the feasible-optimal broadcasting policy is reduced to finding a policy that ensures maximum throughput. The scheme uses linear coding scheme which ensures the specified demands of the clients are met. The results are compared with the traditional round robin policy and it reveals that the current scheme entails better performance. Since the numbers of trans missions are reduced using linear coding the scheduling policy also counts well for energy efficiency",Sustainable Broadcasting in Wireless Sensor Network,https://ieeexplore.ieee.org/document/9776779/
None,This paper presents an off-line model for forecasting photovoltaic power. This model is suitable to provide short-term forecasts without the need of Numerical Weather predictions data. This is interesting especially for power system operators as well as for individuals who do not have access to weather data and forecasts. In this paper we investigate the influence of an additional input parameter to the accuracy of an already tested and validated offline model. To rectify the performances of our models we will compare their performances with a usual persistent model. The results of simulation shows the benefits of adding this input to improve the accuracy of our PV forecasting model.,Data Driven Model for Short Term PV Power Forecasting using Least Square Support Vector Regression,https://ieeexplore.ieee.org/document/8477401/
None,"Optimization problems are mathematical formulations of some physical model where, the target of the model is either maximizing or minimizing the output. Traditional models depended on Lagrange's Multipliers and differential solutions. However, AI based optimization modeling is done using meta-heuristic algorithms, which mimic natural cohesive behavior. This paper studies the effective fitness values of the Bacteria Foraging Optimization (BFO) algorithm and its variants, Cooperative BFO (CBFO) in serial decomposition level and CBFO-hybrid for different test functions and its variation with dimensions.","Effectiveness of hybrid Co-operative Bacteria Foraging algorithm (CBFO-H), CBFO-SERIAL and BFO on optimization problems",https://ieeexplore.ieee.org/document/6719098/
None,"Photovoltaic generation is the proses used to convert solar radiation into electrical energy, at this stage in the development of photovoltaic technology the efficiency of such systems is low and any loss of efficiency should be prevented to create an optimal system. The proposal is an IoT (Internet of things) device that can be used to prevent power loss on large solar farms by monitoring each array separately and giving feedback on efficiency. It is also able to aid in the prevention of power loss by early detection of problematic arrays. A case study calculation is done on a 50MW solar farm to show the possible financial impact of the system, as well as describing the construction and operation of the system. The literature review section describes the equations to calculate the quality and accuracy of the instrument as well as a discussion on sensors and hardware used. It also discusses a real-world case study 50MW photovoltaic plant. The methodology explains the construction and evaluation of the instrument as well as how to calculate the cost impact if implemented on a photovoltaic generation station. The results explain what the relevance is of all the calculations. Conclusions are drawn discussing the outcome and overall relevance. and demonstrating the cost-saving that can be achieved at a typical 50 MW photovoltaic generation station. This instrument's low production cost could mean that it can be incorporated in large or small scale Photovoltaic generation systems.",An IoT data logging instrument for monitoring and early efficiency loss detection at a photovoltaic generation plant,https://ieeexplore.ieee.org/document/9365922/
None,"In 2008 Birmingham City University (BCU) embarked on an ambitious new city centre campus development scheme. The scheme is materialising into two new campuses of circa 18000 and 24000 square metres respectively; as the main part of a £180m investment by BCU. The first campus is open and operating, the second is being built and due to open in September 2015. From the initial planning stages of the developments BCU wanted the campuses to be “intelligent-buildings”. This paper will explain and document how BCU have interwoven “intelligence” into its new campuses to improve business-processes, reduce energy use and carbon emissions and enhance the occupant experience. The focus of this paper will be upon integrating multi-protocol business and building-systems through an Enterprise Service Bus (ESB) to compliment an existing Service Orientated Architecture (SOA). The result is a university-wide suite of systems that are scalable, extensible, integrated and orchestrated. The resulting cost-savings and service enhancements will also be examined and discussed. In addition a roadmap of further developments will be outlined to compliment the developments already achieved.",Developing smart campuses — A working model,https://ieeexplore.ieee.org/document/6835169/
None,"The transportation sector is seeing the flourishing of one of the most interesting technologies, autonomous driving (AD). In particular, Cooperative Adaptive Cruise Control (CACC) systems ensure higher levels both of safety and comfort, enhancing at the same time the reduction of energy consumption. In this framework a real-time velocity planner for a Battery Electric Vehicle, based on a Deep Reinforcement Learning algorithm called Deep Deterministic Policy Gradient (DDPG), has been developed, aiming at maximizing energy savings, and improving comfort, thanks to the exchange of information on distance, speed and acceleration through the exploitation of vehicle-to-vehicle technology (V2V). The aforementioned DDPG algorithm relies on a multi-objective reward function that is adaptive to different driving cycles. The simulation results show how the agent can obtain good results on standard cycles, such as WLTP, UDDS and AUDC, and on real-world driving cycles. Moreover, it displays great adaptability to driving cycles different from the training one.",Acceleration control strategy for Battery Electric Vehicle based on Deep Reinforcement Learning in V2V driving,https://ieeexplore.ieee.org/document/9813785/
None,"In order to promote the transformation of energy types and the optimal allocation of power resources, the State Grid is actively exploring the new power development model of “multi-station integration”, in which the joint planning of substations and energy storage stations is the key content of the construction. This paper first researches the key indicators that affect the substation capacity in power grid planning and proposes the amendment of the calculation formula for the capacity-load ratio in the multi-station integrated planning. Subsequently, the multiple operation modes of energy storage stations under the multi-station integration scenario are studied, and a multi-station integration joint planning model considering economic costs is established. The conclusion of the calculation example proves that the dynamic modification of the capacity-to-load ratio index in the multi-station integration scenario can delay the addition of substations, reduce the cost of grid planning and construction while increasing the operating benefits of base stations, and improving the safety and economy of the regional power grid.",Multi-station integration scenario planning and economic benefit analysis based on dynamic adjustment of capacity-load ratio,https://ieeexplore.ieee.org/document/9735806/
None,"To improve the performance of deep learning, it is required to comprehend the benefits and drawbacks of activation functions as they engage in a significant part in the neural networks. Broadly, activation functions can be divided into linear and nonlinear functions. The well-known activation functions such as relu, LRelu, swish, selu, elu, softmax also lacks in the mathematical properties as a function. As an alternative to the well-known sigmoid function, typical types of nonlinear activation functions will be introduced in this study, followed by an evaluation of their properties. Additionally, deeper neural networks will be examined because they have a beneficial impact on results compared to shallower networks. The effect of selecting weights from Gaussian and uniform distributions will be examined, paying particular emphasis to how the quantity of incoming and outgoing connections to a node affects the overall network. They also strictly depend on the weight initialization.",Exploring the Statistical Properties and Developing a Non-Linear Activation Function,https://ieeexplore.ieee.org/document/10029124/
None,"Autonomous systems are an integral part of our present and future. One such example is autonomous or self-driving cars, which, as their name suggests, are capable of sensing their environment and navigating towards their destinations without human intervention. Such vehicles are already roaming the streets with pioneering and ambitious projects like Google's Self-Driving Car. In this paper, we discuss our efforts to build a prototype for an automatic parking system where a self-driving car collaborates with an intelligent parking management system to determine the best spot for the car to park and compute the ""best"" path to it. The path is computed to minimize power consumption. Our experiments show that the power-aware path planning algorithm is likely to save noticeable amount of power.",Building a prototype for power-aware automatic parking system,https://ieeexplore.ieee.org/document/7455056/
None,The scenarios of complexity and aspirations are required to be identified and defined as an association for the integrated modeling which has to be navigated with a collaborative association of experts for a final statistical drafting. The implemented simulations and crossed checks will be elaborative and requires a proper structured overview perception with various planned time revision to have an overall dynamic usage and optimization. The optical system will help the top officials to convey the clarification to the work force and to the respective authorities for sustainable and optimized implementation. System is designed to adapt a variety of task where all business plans can usually be mapped according to the topic of interest. The conversion options required for the strategic coordination will be integrated. Extreme logic and creativity in regard to brainstorming session can be easily being initiated. The design is to provide the planning process easier and bit faster to understand the related working where all the focused relationship with respect to all the business components can be achieved by the usage of multiple optic designs in a well-behaved structural format.,Constructive Outline for Storming Strategies with Cloud (COSSWC),https://ieeexplore.ieee.org/document/9742996/
None,"ZnO and Al-doped ZnO (AZO) thin films were prepared at 350°C on glass substrates by chemical spray pyrolysis method. In this contribution, the effects of aluminum doping on structural, optical and electrical properties are studied as function of dopant concentration, which was varied between 0 and 5 %. X-ray diffraction indicates that all the films exhibit hexagonal wurtzite structure and has polycrystalline nature. The preferential growth showed a variation depending on the doping ratios. Transmission measurements showed that for visible wavelengths, the AZO films have an average transmission of over 80%. The lowest resistivity was found to be 0.2 Ω.cm with a carrier concentration of 6.2 10<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">20</sup> cm<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">-3</sup> and high transmittance of 90 % at 550 nm after annealing.",Preparation and characterization of Al doped ZnO thin films by spray pyrolysis,https://ieeexplore.ieee.org/document/7059809/
None,"Power system resilience is crucial to ensure secure energy delivery to electricity consumers. Power system outages lead to economical and societal burdens for the society and industries. To mitigate the socio-economical impacts of a power outage, we need to develop efficient algorithms to ensure resilient operation of the power system. In this paper, we first explain the notion of data-driven resilience. Then, we present a pathway of leveraging edge intelligence to improve resilience. To this end, we propose a novel distributed machine learning paradigm. Our proposed structure relies on local Resilience Management Systems (RMS) that serve as intelligent decision-making entities in each area, e.g. an autonomous micro-grid or a smart home can act as RMS. The RMS agents, which are available in different areas, can share their local data (i.e., a microgrid's operational data) with their neighboring RMS to coordinate their decisions in a distributed fashion. This will provide two major advantages: 1) distributed intelligence replaces centralized decision-making leading to robust decision-making and enhanced resilience; 2) since local data are locally shared among all entities within an RMS, if one of the RMS agents fails to communicate with the rest of network, we still can maintain a feasible solution (which is not necessarily optimal). Finally, we presents different scenarios in the simulation results section that showcases the system performance for two buildings under various outage scenarios.",Distributed Machine Learning for Resilient Operation of Electric Systems,https://ieeexplore.ieee.org/document/9203368/
None,"A hybrid energy system (HES) is a perfect option for supplying electric energy to remote areas. A HES normally uses renewable energy sources such as wind and PV. Owing to the intermittent nature of these sources, HES should have batteries and/or conventional energy sources. HES proposed in this study is having wind, PV, batteries, and diesel generators. The design and operation of HES are considerably improved with the use of smart grid concepts. This study introduced a fuzzy logic controller to implement a new demand response strategy (DRS) where the electricity tariff is determined based on the state of charge of the battery, the charging/discharging power from the battery, and the previous response from the customers. A modified cuckoo search (MCS) optimization algorithm is introduced for sizing HES components for the lowest cost of energy (CoE) and loss of load probability (LOLP). A multiobjective function consisting of the CoE and LOLP is used to get the optimal design of HES. The MCS reduces the number of times that the optimization algorithm executes the objective function. The continuous reduction of the swarm size proposed in this paper enhances the exploration in the beginning and enhances exploitation at the final stage. The MCS is compared with 10 state-of-the-art optimization algorithms. The results from using MCS reduced the convergence time to 25-63% of the time needed by other optimization algorithms and the DRS introduced in this study reduced the CoE by 34% compared with the flat-rate pricing.",Novel Fuzzy-Swarm Optimization for Sizing of Hybrid Energy Systems Applying Smart Grid Concepts,https://ieeexplore.ieee.org/document/9466507/
None,"Remote environmental and industrial sensing based on multi-spectral or radar imaging today plays an important role in ensuring sustainability and protection of natural resources, in saving time and energy in industry and agriculture, and in many other applications. Numerous examples of such systems exist which provide information like product quality to manufacturers, crops growth parameters to farmers or structural integrity details to civil engineers. With recent developments in electromagnetic millimetre-wave (mm-wave) technology and artificial intelligence implementation, short range mm-wave remote sensing is experiencing strong growth with the market dictating new applications with increasingly higher levels of system autonomy. The objective of this paper is to demonstrate methodology and hardware used in short-range radar sensing and use it to build-up a database of scattering images which will allow us the extraction of key signal parameters for particular objects and subsequently allow autonomous object classification using machine learning principles.",Design of Short-Range S-band Radar Sensing System for Autonomous Object Classification,https://ieeexplore.ieee.org/document/9596910/
None,"This paper proposes an approximate dynamic programming (ADP) based algorithm for the real-time operation of the microgrid under uncertainties. First, the optimal operation of the microgrid is formulated as a stochastic mixed-integer nonlinear programming (MINLP) problem, combining the ac power flow and the detailed operational character of the battery. For this NP-hard problem, the proposed ADP based energy management algorithm decomposes the original multitime periods MINLP problem into single-time period nonlinear programming problems. Thus, the sequential decisions can be made by solving Bellman's equation. Historical data is utilized offline to improve the optimality of the real-time decision, and the dependency on the forecast information is reduced. Comparative numerical simulations with several existing methods demonstrate the effectiveness and efficiency of the proposed algorithm.",Optimal Real-Time Operation Strategy for Microgrid: An ADP-Based Stochastic Nonlinear Optimization Approach,https://ieeexplore.ieee.org/document/8410037/
None,"Amid the coronavirus pandemic, more number of people started practicing yoga by themselves by watching online videos because going to classes is not feasible these days. This paper provides a review on yoga pose self-assessment system, which assesses a yoga practitioner’s pose correctness with the help of deep learning algorithms, so that injuries caused out of incorrect postures can be prevented. The system detects a yoga pose and then calculates the difference between the pose of the user and that of the instructor using dynamic time warping (DTW) for video input and using angle difference calculation for static image input. Our primary contributions include a novel solution that employs a lightweight pose estimation model and DTW for time series analysis of the videos.",Yoga Pose Assessment for Self-Learning,https://ieeexplore.ieee.org/document/10125375/
None,"The predisposition of researchers in recommender systems (RS) is increasing due to efficient and personalized recommendations. RS is not able to recommend a product to a group of people. Recently, there has been a lot of interest in group recommendations. Currently, several machine learning and deep learning-based techniques are used to understand the group recommender system (GRS) for goods and find the suitable next items for a group. The major issue of GRS is to satisfy individual member choices in a group. The task of GRS has been accomplished in group formation, individual member rating prediction, and aggregation. This study proposed a revised Slope One predictor in GRS to address this issue. We use the revised Slope One predictor to predict individual member ratings. Preliminary outcomes using two real-world datasets are quite encouraging. The proposed method performs well as compared to the original Slope One.",Improving Group Recommendation using Revised Slope One,https://ieeexplore.ieee.org/document/10051576/
None,"In this article we have investigated a detection-accuracy enhancement technique of COVID-19 from multi-class lung diseases by instrumenting the CLAHE integrated deep learning technique. The image population is distributed upon disjoint sets of the patients suffering from diseases like (a) Viral-Pneumonia, (b) Lung Opacity, (c) COVID-19 and (d) Normal persons. We have used the CLAHE algorithm to pre-process those images and incorporated the ConvNet algorithm with the help of the transfer learning strategy to perform the analysis. The study reveals that the processing of the X-ray images by CLAHE technique followed by ConvNet algorithm can enhance the performance of the above mentioned four exclusive classes of lung images. Keeping the X-ray image processing using the CLAHE technique intact, we have further explored the diagnosis methods by using several CNN models such as, InceptionResNetV2, InceptionV3 and DenseNet121. In our study, out of 2400 chest X-ray images we have used 80% for the training and 20% for the validation purpose. The comparative study of the performance matrices explicitly shows the enhancement in multi-class detection accuracy. The study also shows that the CLAHE integrated DenseNet121 model provides the best performance exhibiting a maximum accuracy of 98.33% for detecting COVID-19 from multiple diseases. Also we have compared the performance of the present technique with the earlier reported approaches.",Detection-Accuracy Enhancement of COVID-19 from Multi-Class Lung Diseases by Instrumenting CLAHE Integrated Deep Learning Technique,https://ieeexplore.ieee.org/document/10051405/
None,"The importance of histopathological image analysis in the early detection of colorectal cancer cannot be overstated. Because of the subjective nature of the evaluation, visual evaluation is time consuming and unreliable. Furthermore, the varying architectural and color characteristics of histological images make automated analysis extremely difficult. In the proposed work, we present a deep learning technique for distinguishing adenocarcinomas from healthy tissues and benign lesions by using Convolutional Neural Networks (CNNs). Although, a fully trained CNN on a large set of annotated Colorectal Cancer (CRC) samples yield high classification accuracy, it suffers from process tediousness. In our research, we used transfer learning techniques based on MobileNetV2 and InceptionResnetV2 models that have been pretrained on the LC25000 dataset. Transfer learning outperformed a fully pretrained CNN on CRC samples with 99.98% accuracy on the test dataset.",Classification of Colon Cancer through analysis of histopathology images using Transfer Learning,https://ieeexplore.ieee.org/document/10051631/
None,"Deep Learning (DL) methods have been applied successfully in Smart Grid systems for the Industry 4.0 era (SGI 4.0). On the other hand, supervising the installation of connectors in the low voltage network distribution is challenging. This service requires hours of human supervision, and its maintenance generates unnecessary costs for the company. Also, there are direct impacts on the energy supplied to the consumer when a poor installation is performed. In this work, the concept of a mobile inspection system based on DL technology to detect anomalies in connector installations automatically is presented. Besides a brief literature review to support this initiative is also presented. This proposal is part of the Connection Quality initiative in the Urban Futurability project developed by ENEL Distribuição São Paulo, aiming to improve the reliability and quality of the SGI 4.0.",A Proposal to Detect Anomalies in Connections Installations using Mobile Edge Computing with Deep Learning Approaches,https://ieeexplore.ieee.org/document/9908645/
None,"We propose a novel data-driven method to accelerate the convergence of Alternating Direction Method of Multipliers (ADMM) for solving distributed DC optimal power flow (DC-OPF) where lines are shared between independent network partitions. Using previous observations of ADMM trajectories for a given system under varying load, the method trains a recurrent neural network (RNN) to predict the converged values of dual and consensus variables. Given a new realization of system load, a small number of initial ADMM iterations is taken as input to infer the converged values and directly inject them into the iteration. We empirically demonstrate that the online injection of these values into the ADMM iteration accelerates convergence by a significant factor for partitioned 14-, 118- and 2848-bus test systems under differing load scenarios. The proposed method has several advantages: it maintains the security of private decision variables inherent in consensus ADMM; inference is fast and so may be used in online settings; RNN-generated predictions can dramatically improve time to convergence but, by construction, can never result in infeasible ADMM subproblems; it can be easily integrated into existing software implementations. While we focus on the ADMM formulation of distributed DC-OPF in this letter, the ideas presented are naturally extended to other distributed optimization problems.",Learning-Accelerated ADMM for Distributed DC Optimal Power Flow,https://ieeexplore.ieee.org/document/9295312/
None,"Economic analysis is used to assess the ideal size of a micro-grid and its efficiency. In order to maintain and grow a micro-grid economically, optimization is essential. A variety of equality and inequality requirements may be met to reduce the entire production cost, which includes subsidies for things like capital, operations, pollution, and renewable energy. Grey wolf optimization (GWO) is a powerful and adaptable cost-cutting strategy. GWO is used in tandem with other AI-based optimization methods in particular situations. Here, we provide a model for evaluating the viability, expense, and societal and environmental effects of energy systems that operate independently from the grid. Harmonization of micro-grids. It's possible that the micro-mathematical grid's role is to recycle power output hour by hour in accordance with available resources and to store any excess energy in a battery. In this work, we simulate and optimize a PV-Wind-WtE-battery hybrid system in the halishahar thana of Chattogram, Bangladesh. Design concerns include renewable energy sources including solar panels, wind turbines, batteries, and diesel engines. By our estimates, the thana uses around 107,150 MWh of power annually. We use a Grey wolf optimization approach to find the optimal design parameters to minimize the overall yearly cost. This micro-grid can easily provide 1,40,423.8 MWh, more than enough to power Halishahar for a whole year. A low levelized cost of energy (LCOE) of 0.221 $kWh is achieved with this setup. It reduces carbon dioxide emissions by a larger margin than traditional power.",Optimal Cost and Component Configuration Analysis of Micro-grid Using GWO Algorithm,https://ieeexplore.ieee.org/document/10101554/
None,"The paper presents construction of a computer cluster system for learning purposes. Both disused PCs and new generation Raspberry Pi 3 single-chip microcomputers are used. The aim is to study the performance, fault tolerance and energy efficiency parameters. The possibility of realizing and exploring a heterogeneous system from both clusters as well as its application for solving real practical tasks is considered.",Training System for Studing Computer Clusters,https://ieeexplore.ieee.org/document/9128124/
None,"The convergence of Artificial Intelligence (AI) can overcome the complexity of network defects and support a sustainable and green system. AI has been used in the Cognitive Internet of Things (CIoT), improving a large volume of data, minimizing energy consumption, managing traffic, and storing data. However, improving smart packet transmission scheduling (TS) in CIoT is dependent on choosing an optimum channel with a minimum estimated Packet Error Rate (PER), packet delays caused by channel errors, and the subsequent retransmissions. Therefore, we propose a Generative Adversarial Network and Deep Distribution Q Network (GAN-DDQN) to enhance smart packet TS by reducing the distance between the estimated and target action-value particles. Furthermore, GAN-DDQN training based on reward clipping is used to evaluate the value of each action for certain states to avoid large variations in the target action value. The simulation results show that the proposed GAN-DDQN increases throughput and transmission packet while reducing power consumption and Transmission Delay (TD) when compared to fuzzy Radial Basis Function (fuzzy-RBF) and Distributional Q-Network (DQN). Furthermore, GAN-DDQN provides a high rate of 38 Mbps, compared to actor-critic fuzzy-RBF’s rate of 30 Mbps and the DQN algorithm’s rate of 19 Mbps.",Smart Packet Transmission Scheduling in Cognitive IoT Systems: DDQN Based Approach,https://ieeexplore.ieee.org/document/9762815/
None,"The increasing numbers of the applications and requirement of cloud computing have made huge power consumption in data centers, which brings the problems of the high cost and resource waste. This problem attracts significant attention from academia and industry. A critical approach to solve this problem is constructing an intelligent energy management system for data centers. Furthermore, an efficient assessment and prediction module of power consumption in data centers is an essential part of the management system. It facilitates cloud service providers to perform workflow scheduling at the minimal cost and energy efficiency management with the requirement of QoS. Since the assessment and prediction of power consumption correlate, this paper presents a multi-granularity approach for power consumption prediction in data centers, which combines multi-task learning with the LSTM network. We first transfer a multi-granularity power prediction problem into a multi-task regression problem to assess and predict the power consumption of data center system maintenance and scheduling operations. Due to the time requirement for workflow and container scheduling, the prediction interval is 30 seconds. Then we propose an efficient long short-term memory network for the multigranularity prediction. The experimental results show our model outperforms other prediction models on the real datasets.",Multi-Granularity Power Prediction for Data Center Operations via Long Short-Term Memory Network,https://ieeexplore.ieee.org/document/9047259/
None,"With the enhanced interaction between the AC and DC power system, the post-contingency cascaded DC commutation failure (CF) has been a potential security risk. This paper proposes the steady-state security region (SSR) formulation with the post-contingency cascaded CF considered. The voltage reduction at the post-contingency quasi-steady-state is selected to identify the cascaded CF. The decoupled linearized power flow (DLPF) is introduced so that the voltage issues can make contributions to the SSR depiction. The proposed SSR provides the scope of the dispatch decisions where the cascaded CF can be inhibited. Case studies between different types of SSR are performed in the IEEE modified 9- and 30-bus test systems to validate the effectiveness of the proposed SSR.",Steady-State Security Region Considering Post-Contingency Cascaded DC Commutation Failure,https://ieeexplore.ieee.org/document/8975025/
